file,timestamp [ns],recording offset [secs],video offset [secs]
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160391757487,999.188757487,997.109357
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160416332487,999.213332487,997.133932
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160454579487,999.251579487,997.172179
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160501476487,999.298476487,997.219076
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160516233487,999.313233487,997.233833
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160559597487,999.356597487,997.277197
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160584376487,999.381376487,997.301976
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160629193487,999.426193487,997.346793
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160644855487,999.441855487,997.362455
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160673794487,999.470794487,997.391394
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160709754487,999.506754487,997.427354
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160747090487,999.544090487,997.46469
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160788928487,999.585928487,997.506528
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160825395487,999.622395487,997.542995
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160858239487,999.655239487,997.575839
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160888240487,999.685240487,997.60584
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160922427487,999.719427487,997.640027
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160957011487,999.754011487,997.674611
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510160989074487,999.786074487,997.706674
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161022276487,999.819276487,997.739876
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161053442487,999.850442487,997.771042
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161088854487,999.885854487,997.806454
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161128101487,999.925101487,997.845701
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161157975487,999.954975487,997.875575
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161189101487,999.986101487,997.906701
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161221820487,1000.018820487,997.93942
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161259844487,1000.056844487,997.977444
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161276753487,1000.073753487,997.994353
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161311306487,1000.108306487,998.028906
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161343800487,1000.140800487,998.0614
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161374635487,1000.171635487,998.092235
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161414629487,1000.211629487,998.132229
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161457375487,1000.254375487,998.174975
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161488552487,1000.285552487,998.206152
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161524409487,1000.321409487,998.242009
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161557221487,1000.354221487,998.274821
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161589114487,1000.386114487,998.306714
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161629911487,1000.426911487,998.347511
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161652889487,1000.449889487,998.370489
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161689558487,1000.486558487,998.407158
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161726125487,1000.523125487,998.443725
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161753931487,1000.550931487,998.471531
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161789433487,1000.586433487,998.507033
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161821549487,1000.618549487,998.539149
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161857098487,1000.654098487,998.574698
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161888856487,1000.685856487,998.606456
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161912824487,1000.709824487,998.630424
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161941997487,1000.738997487,998.659597
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510161974289487,1000.771289487,998.691889
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162009930487,1000.806930487,998.72753
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162048366487,1000.845366487,998.765966
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162085331487,1000.882331487,998.802931
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162121503487,1000.918503487,998.839103
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162156758487,1000.953758487,998.874358
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162192481487,1000.989481487,998.910081
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162218251487,1001.015251487,998.935851
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162260546487,1001.057546487,998.978146
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162288778487,1001.085778487,999.006378
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162323655487,1001.120655487,999.041255
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162351973487,1001.148973487,999.069573
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162388134487,1001.185134487,999.105734
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162423955487,1001.220955487,999.141555
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162455515487,1001.252515487,999.173115
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162480317487,1001.277317487,999.197917
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162531530487,1001.328530487,999.24913
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162542260487,1001.339260487,999.25986
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162574197487,1001.371197487,999.291797
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162611739487,1001.408739487,999.329339
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162643919487,1001.440919487,999.361519
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162683685487,1001.480685487,999.401285
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162720595487,1001.517595487,999.438195
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162758127487,1001.555127487,999.475727
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162786195487,1001.583195487,999.503795
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162823744487,1001.620744487,999.541344
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162856832487,1001.653832487,999.574432
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162892904487,1001.689904487,999.610504
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162926860487,1001.723860487,999.64446
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162947336487,1001.744336487,999.664936
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510162987373487,1001.784373487,999.704973
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163022146487,1001.819146487,999.739746
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163057982487,1001.854982487,999.775582
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163089455487,1001.886455487,999.807055
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163123453487,1001.920453487,999.841053
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163151473487,1001.948473487,999.869073
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163178145487,1001.975145487,999.895745
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163211473487,1002.008473487,999.929073
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163243422487,1002.040422487,999.961022
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163276542487,1002.073542487,999.994142
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163323979487,1002.120979487,1000.041579
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163355108487,1002.152108487,1000.072708
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163387559487,1002.184559487,1000.105159
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163425920487,1002.222920487,1000.14352
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163452951487,1002.249951487,1000.170551
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163486912487,1002.283912487,1000.204512
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163526576487,1002.323576487,1000.244176
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163553486487,1002.350486487,1000.271086
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163588586487,1002.385586487,1000.306186
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163622365487,1002.419365487,1000.339965
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163656978487,1002.453978487,1000.374578
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163689087487,1002.486087487,1000.406687
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163727994487,1002.524994487,1000.445594
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163753334487,1002.550334487,1000.470934
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163802877487,1002.599877487,1000.520477
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163812431487,1002.609431487,1000.530031
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163843207487,1002.640207487,1000.560807
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163874656487,1002.671656487,1000.592256
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163909233487,1002.706233487,1000.626833
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163955766487,1002.752766487,1000.673366
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510163985434487,1002.782434487,1000.703034
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164016694487,1002.813694487,1000.734294
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164055350487,1002.852350487,1000.77295
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164088258487,1002.885258487,1000.805858
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164121381487,1002.918381487,1000.838981
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164154717487,1002.951717487,1000.872317
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164185381487,1002.982381487,1000.902981
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164221346487,1003.018346487,1000.938946
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164255298487,1003.052298487,1000.972898
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164290209487,1003.087209487,1001.007809
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164316735487,1003.113735487,1001.034335
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164357175487,1003.154175487,1001.074775
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164390140487,1003.187140487,1001.10774
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164429019487,1003.226019487,1001.146619
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164442049487,1003.239049487,1001.159649
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164475235487,1003.272235487,1001.192835
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164508934487,1003.305934487,1001.226534
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164544940487,1003.341940487,1001.26254
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164581067487,1003.378067487,1001.298667
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164614722487,1003.411722487,1001.332322
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164653062487,1003.450062487,1001.370662
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164688684487,1003.485684487,1001.406284
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164723200487,1003.520200487,1001.4408
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164758055487,1003.555055487,1001.475655
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164785084487,1003.582084487,1001.502684
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164822041487,1003.619041487,1001.539641
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164855568487,1003.652568487,1001.573168
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164878966487,1003.675966487,1001.596566
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164917014487,1003.714014487,1001.634614
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164959218487,1003.756218487,1001.676818
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510164989341487,1003.786341487,1001.706941
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165019340487,1003.816340487,1001.73694
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165045707487,1003.842707487,1001.763307
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165074517487,1003.871517487,1001.792117
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165109020487,1003.906020487,1001.82662
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165143776487,1003.940776487,1001.861376
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165176981487,1003.973981487,1001.894581
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165216302487,1004.013302487,1001.933902
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165252959487,1004.049959487,1001.970559
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165285772487,1004.082772487,1002.003372
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165315867487,1004.112867487,1002.033467
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165353167487,1004.150167487,1002.070767
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165392927487,1004.189927487,1002.110527
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165418547487,1004.215547487,1002.136147
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165453270487,1004.250270487,1002.17087
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165488914487,1004.285914487,1002.206514
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165517421487,1004.314421487,1002.235021
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165553623487,1004.350623487,1002.271223
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165590267487,1004.387267487,1002.307867
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165617529487,1004.414529487,1002.335129
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165658040487,1004.455040487,1002.37564
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165677276487,1004.474276487,1002.394876
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165707986487,1004.504986487,1002.425586
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165745459487,1004.542459487,1002.463059
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165777934487,1004.574934487,1002.495534
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165811256487,1004.608256487,1002.528856
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165853246487,1004.650246487,1002.570846
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165887867487,1004.684867487,1002.605467
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165912213487,1004.709213487,1002.629813
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165950577487,1004.747577487,1002.668177
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510165984703487,1004.781703487,1002.702303
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166021635487,1004.818635487,1002.739235
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166055835487,1004.852835487,1002.773435
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166088564487,1004.885564487,1002.806164
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166117755487,1004.914755487,1002.835355
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166153724487,1004.950724487,1002.871324
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166189023487,1004.986023487,1002.906623
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166220923487,1005.017923487,1002.938523
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166256857487,1005.053857487,1002.974457
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166298248487,1005.095248487,1003.015848
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166306980487,1005.103980487,1003.02458
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166341601487,1005.138601487,1003.059201
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166375381487,1005.172381487,1003.092981
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166408276487,1005.205276487,1003.125876
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166452724487,1005.249724487,1003.170324
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166489966487,1005.286966487,1003.207566
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166516909487,1005.313909487,1003.234509
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166555575487,1005.352575487,1003.273175
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166585460487,1005.382460487,1003.30306
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166620943487,1005.417943487,1003.338543
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166655409487,1005.452409487,1003.373009
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166683973487,1005.480973487,1003.401573
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166718566487,1005.515566487,1003.436166
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166761520487,1005.558520487,1003.47912
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166792674487,1005.589674487,1003.510274
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166824368487,1005.621368487,1003.541968
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166849562487,1005.646562487,1003.567162
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166887225487,1005.684225487,1003.604825
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166930928487,1005.727928487,1003.648528
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166943805487,1005.740805487,1003.661405
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510166974149487,1005.771149487,1003.691749
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167006200487,1005.803200487,1003.7238
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167044246487,1005.841246487,1003.761846
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167084978487,1005.881978487,1003.802578
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167121596487,1005.918596487,1003.839196
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167151741487,1005.948741487,1003.869341
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167186873487,1005.983873487,1003.904473
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167226187487,1006.023187487,1003.943787
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167257134487,1006.054134487,1003.974734
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167287498487,1006.084498487,1004.005098
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167317681487,1006.114681487,1004.035281
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167353134487,1006.150134487,1004.070734
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167389010487,1006.186010487,1004.10661
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167426634487,1006.223634487,1004.144234
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167448272487,1006.245272487,1004.165872
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167485026487,1006.282026487,1004.202626
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167523541487,1006.320541487,1004.241141
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167560334487,1006.357334487,1004.277934
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167581048487,1006.378048487,1004.298648
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167606870487,1006.403870487,1004.32447
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167652213487,1006.449213487,1004.369813
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167677095487,1006.474095487,1004.394695
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167729009487,1006.526009487,1004.446609
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167749046487,1006.546046487,1004.466646
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167787258487,1006.584258487,1004.504858
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167823486487,1006.620486487,1004.541086
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167852648487,1006.649648487,1004.570248
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167885420487,1006.682420487,1004.60302
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167917957487,1006.714957487,1004.635557
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167953289487,1006.750289487,1004.670889
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510167988006487,1006.785006487,1004.705606
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510168012859487,1006.809859487,1004.730459
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510168048718487,1006.845718487,1004.766318
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510168085105487,1006.882105487,1004.802705
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510168122185487,1006.919185487,1004.839785
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681510168148811487,1006.945811487,1004.866411
