file,timestamp [ns],recording offset [secs],video offset [secs]
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028747562413,920.824562413,919.441477
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028783377413,920.860377413,919.477292
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028819647413,920.896647413,919.513562
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028839828413,920.916828413,919.533743
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028872677413,920.949677413,919.566592
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028903180413,920.980180413,919.597095
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028939200413,921.016200413,919.633115
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853028989704413,921.066704413,919.683619
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029011542413,921.088542413,919.705457
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029055465413,921.132465413,919.74938
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029083374413,921.160374413,919.777289
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029114135413,921.191135413,919.80805
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029152318413,921.229318413,919.846233
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029180080413,921.257080413,919.873995
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029215320413,921.292320413,919.909235
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029250138413,921.327138413,919.944053
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029275466413,921.352466413,919.969381
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029311680413,921.388680413,920.005595
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029347599413,921.424599413,920.041514
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029382120413,921.459120413,920.076035
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029407353413,921.484353413,920.101268
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029455751413,921.532751413,920.149666
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029479573413,921.556573413,920.173488
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029503528413,921.580528413,920.197443
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029550176413,921.627176413,920.244091
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029583076413,921.660076413,920.276991
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029619617413,921.696617413,920.313532
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029652183413,921.729183413,920.346098
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029683430413,921.760430413,920.377345
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029714886413,921.791886413,920.408801
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029749033413,921.826033413,920.442948
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029780391413,921.857391413,920.474306
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029814140413,921.891140413,920.508055
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029847094413,921.924094413,920.541009
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029880837413,921.957837413,920.574752
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029911607413,921.988607413,920.605522
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029952798413,922.029798413,920.646713
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853029981651413,922.058651413,920.675566
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030013040413,922.090040413,920.706955
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030050306413,922.127306413,920.744221
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030080139413,922.157139413,920.774054
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030115906413,922.192906413,920.809821
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030142631413,922.219631413,920.836546
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030171557413,922.248557413,920.865472
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030203159413,922.280159413,920.897074
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030257653413,922.334653413,920.951568
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030281696413,922.358696413,920.975611
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030307076413,922.384076413,921.000991
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030351089413,922.428089413,921.045004
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030379942413,922.456942413,921.073857
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030413830413,922.490830413,921.107745
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030450086413,922.527086413,921.144001
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030481414413,922.558414413,921.175329
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030520012413,922.597012413,921.213927
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030547524413,922.624524413,921.241439
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030581863413,922.658863413,921.275778
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030608209413,922.685209413,921.302124
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030649653413,922.726653413,921.343568
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030679882413,922.756882413,921.373797
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030715824413,922.792824413,921.409739
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030748460413,922.825460413,921.442375
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030770506413,922.847506413,921.464421
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030803415413,922.880415413,921.49733
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030839236413,922.916236413,921.533151
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030884587413,922.961587413,921.578502
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030913484413,922.990484413,921.607399
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030949719413,923.026719413,921.643634
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853030979879413,923.056879413,921.673794
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031015390413,923.092390413,921.709305
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031049621413,923.126621413,921.743536
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031081321413,923.158321413,921.775236
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031111630413,923.188630413,921.805545
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031147570413,923.224570413,921.841485
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031183218413,923.260218413,921.877133
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031216312413,923.293312413,921.910227
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031251357413,923.328357413,921.945272
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031280106413,923.357106413,921.974021
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031315703413,923.392703413,922.009618
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031349947413,923.426947413,922.043862
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031372040413,923.449040413,922.065955
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031403441413,923.480441413,922.097356
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031440814413,923.517814413,922.134729
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031471613413,923.548613413,922.165528
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031521374413,923.598374413,922.215289
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031544553413,923.621553413,922.238468
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031583020413,923.660020413,922.276935
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031612927413,923.689927413,922.306842
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031645751413,923.722751413,922.339666
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031681550413,923.758550413,922.375465
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031711829413,923.788829413,922.405744
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031747498413,923.824498413,922.441413
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031781539413,923.858539413,922.475454
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031815161413,923.892161413,922.509076
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031842803413,923.919803413,922.536718
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031879826413,923.956826413,922.573741
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031914343413,923.991343413,922.608258
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031946106413,924.023106413,922.640021
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853031985270413,924.062270413,922.679185
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032012838413,924.089838413,922.706753
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032046715413,924.123715413,922.74063
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032076980413,924.153980413,922.770895
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032103038413,924.180038413,922.796953
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032143489413,924.220489413,922.837404
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032179918413,924.256918413,922.873833
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032216181413,924.293181413,922.910096
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032247826413,924.324826413,922.941741
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032282929413,924.359929413,922.976844
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032311975413,924.388975413,923.00589
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032344895413,924.421895413,923.03881
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032381525413,924.458525413,923.07544
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032412715413,924.489715413,923.10663
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032443573413,924.520573413,923.137488
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032479988413,924.556988413,923.173903
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032513240413,924.590240413,923.207155
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032545086413,924.622086413,923.239001
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032579287413,924.656287413,923.273202
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032614892413,924.691892413,923.308807
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032639482413,924.716482413,923.333397
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032674702413,924.751702413,923.368617
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032702055413,924.779055413,923.39597
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032735356413,924.812356413,923.429271
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032786846413,924.863846413,923.480761
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032811454413,924.888454413,923.505369
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032846964413,924.923964413,923.540879
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032880645413,924.957645413,923.57456
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032913323413,924.990323413,923.607238
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032947115413,925.024115413,923.64103
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853032983206413,925.060206413,923.677121
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033013989413,925.090989413,923.707904
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033043819413,925.120819413,923.737734
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033083817413,925.160817413,923.777732
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033114719413,925.191719413,923.808634
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033145111413,925.222111413,923.839026
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033181099413,925.258099413,923.875014
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033211305413,925.288305413,923.90522
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033248098413,925.325098413,923.942013
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033275558413,925.352558413,923.969473
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033302502413,925.379502413,923.996417
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033335425413,925.412425413,924.02934
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033370078413,925.447078413,924.063993
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033413956413,925.490956413,924.107871
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033444960413,925.521960413,924.138875
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033486981413,925.563981413,924.180896
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033510946413,925.587946413,924.204861
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033544842413,925.621842413,924.238757
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033581630413,925.658630413,924.275545
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033613024413,925.690024413,924.306939
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033648340413,925.725340413,924.342255
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033679745413,925.756745413,924.37366
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033715492413,925.792492413,924.409407
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033745004413,925.822004413,924.438919
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033780372413,925.857372413,924.474287
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033811512413,925.888512413,924.505427
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033846099413,925.923099413,924.540014
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033876464413,925.953464413,924.570379
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033903216413,925.980216413,924.597131
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033935369413,926.012369413,924.629284
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853033970201413,926.047201413,924.664116
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034002186413,926.079186413,924.696101
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034038345413,926.115345413,924.73226
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034074519413,926.151519413,924.768434
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034111811413,926.188811413,924.805726
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034144808413,926.221808413,924.838723
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034183656413,926.260656413,924.877571
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034214987413,926.291987413,924.908902
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034244074413,926.321074413,924.937989
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034279608413,926.356608413,924.973523
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034315491413,926.392491413,925.009406
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034346003413,926.423003413,925.039918
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034380016413,926.457016413,925.073931
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034412222413,926.489222413,925.106137
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034445403413,926.522403413,925.139318
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034481246413,926.558246413,925.175161
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034514022413,926.591022413,925.207937
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034536697413,926.613697413,925.230612
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034571101413,926.648101413,925.265016
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034602279413,926.679279413,925.296194
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034634515413,926.711515413,925.32843
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034674762413,926.751762413,925.368677
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034711567413,926.788567413,925.405482
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034747156413,926.824156413,925.441071
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034776716413,926.853716413,925.470631
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034814084413,926.891084413,925.507999
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034843685413,926.920685413,925.5376
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034879351413,926.956351413,925.573266
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034914067413,926.991067413,925.607982
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034939310413,927.016310413,925.633225
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853034975916413,927.052916413,925.669831
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035011895413,927.088895413,925.70581
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035045870413,927.122870413,925.739785
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035071362413,927.148362413,925.765277
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035113371413,927.190371413,925.807286
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035150285413,927.227285413,925.8442
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035175850413,927.252850413,925.869765
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035202957413,927.279957413,925.896872
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035234434413,927.311434413,925.928349
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035267482413,927.344482413,925.961397
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035309897413,927.386897413,926.003812
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035343387413,927.420387413,926.037302
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035376931413,927.453931413,926.070846
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035415151413,927.492151413,926.109066
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035443242413,927.520242413,926.137157
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035477837413,927.554837413,926.171752
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035510993413,927.587993413,926.204908
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035545831413,927.622831413,926.239746
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035575967413,927.652967413,926.269882
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035615774413,927.692774413,926.309689
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035647401413,927.724401413,926.341316
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035678827413,927.755827413,926.372742
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035713854413,927.790854413,926.407769
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035743422413,927.820422413,926.437337
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035782304413,927.859304413,926.476219
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035804071413,927.881071413,926.497986
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035843011413,927.920011413,926.536926
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035867132413,927.944132413,926.561047
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035903711413,927.980711413,926.597626
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035946994413,928.023994413,926.640909
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853035976054413,928.053054413,926.669969
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036013719413,928.090719413,926.707634
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036043477413,928.120477413,926.737392
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036079354413,928.156354413,926.773269
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036109938413,928.186938413,926.803853
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036145340413,928.222340413,926.839255
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036175682413,928.252682413,926.869597
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036211704413,928.288704413,926.905619
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036247467413,928.324467413,926.941382
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036278452413,928.355452413,926.972367
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036313456413,928.390456413,927.007371
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036342949413,928.419949413,927.036864
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036376878413,928.453878413,927.070793
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036417836413,928.494836413,927.111751
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036434542413,928.511542413,927.128457
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036467777413,928.544777413,927.161692
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036502739413,928.579739413,927.196654
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036544672413,928.621672413,927.238587
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036575507413,928.652507413,927.269422
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036612561413,928.689561413,927.306476
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036646001413,928.723001413,927.339916
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036678824413,928.755824413,927.372739
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681853036713180413,928.790180413,927.407095
